Loss,MSE,DTW,TDI
DILATE,0.5838198524255019,1.8310489671015662,0.417670177045177
MSE,0.3687090953955284,1.8426156313515267,0.40605921855921856
SOFT DTW,0.9319988672549908,1.8327045172626732,2.7597603785103786
